LocationId,LocationZip,LocationState,LocationCity,CountryId
14839,97005,Oregon,Beaverton,2
14840,91203,California,Glendale,2
14841,94947,California,Novato,2
14842,90401,California,Santa_Monica,2
14843,94941,California,Mill_Valley,2
14844,98036,Washington,Lynnwood,2
14845,98312,Washington,Bremerton,2
14846,98284,Washington,Sedro_Woolley,2
14847,92102,California,San_Diego,2
14848,98371,Washington,Puyallup,2
14849,98501,Washington,Olympia,2
14850,91945,California,Lemon_Grove,2
14851,97034,Oregon,Lake_Oswego,2
14852,97005,Oregon,Beaverton,2
14853,90706,California,Bellflower,2
14854,98168,Washington,Burien,2
14855,98371,Washington,Puyallup,2
14856,98284,Washington,Sedro_Woolley,2
14857,91932,California,Imperial_Beach,2
14858,90706,California,Bellflower,2
14859,98501,Washington,Olympia,2
14860,98501,Washington,Olympia,2
14861,92806,California,La_Jolla,2
14862,94519,California,Concord,2
14863,97071,Oregon,Woodburn,2
14864,98104,Washington,Seattle,2
14865,90210,California,Beverly_Hills,2
14866,92020,California,El_Cajon,2
14867,94109,California,San_Francisco,2
14868,97034,Oregon,Lake_Oswego,2
14869,91945,California,Lemon_Grove,2
14870,94941,California,Mill_Valley,2
14871,98901,Washington,Yakima,2
14872,90706,California,Bellflower,2
14873,98036,Washington,Lynnwood,2
14874,98901,Washington,Yakima,2
14875,91364,California,Woodland_Hills,2
14876,95062,California,Santa_Cruz,2
14877,98312,Washington,Bremerton,2
14878,99362,Washington,Walla_Walla,2
14879,97005,Oregon,Beaverton,2
14880,98284,Washington,Sedro_Woolley,2
14881,91941,California,Grossmont,2
14882,97355,Oregon,Lebanon,2
14883,97005,Oregon,Beaverton,2
14884,91502,California,Burbank,2
14885,94303,California,Palo_Alto,2
14886,91203,California,Glendale,2
14887,98312,Washington,Bremerton,2
14888,94010,California,Burlingame,2
14889,91203,California,Glendale,2
14890,94947,California,Novato,2
14891,94109,California,San_Francisco,2
14892,97034,Oregon,Lake_Oswego,2
14893,91502,California,Burbank,2
14894,98168,Washington,Burien,2
14895,97222,Oregon,Milwaukie,2
14896,97034,Oregon,Lake_Oswego,2
14897,98055,Washington,Renton,2
14898,94010,California,Burlingame,2
14899,99202,Washington,Spokane,2
14900,98033,Washington,Kirkland,2
14901,97330,Oregon,Corvallis,2
14902,98284,Washington,Sedro_Woolley,2
14903,90706,California,Bellflower,2
14904,91203,California,Glendale,2
14905,94070,California,San_Carlos,2
14906,94941,California,Mill_Valley,2
14907,91950,California,Lincoln_Acres,2
14908,97330,Oregon,Corvallis,2
14909,91502,California,Burbank,2
14910,98052,Washington,Redmond,2
14911,97330,Oregon,Corvallis,2
14912,91910,California,Chula_Vista,2
14913,98371,Washington,Puyallup,2
14914,90712,California,Lakewood,2
14915,90706,California,Bellflower,2
14916,91910,California,Chula_Vista,2
14917,94070,California,San_Carlos,2
14918,92118,California,Coronado,2
14919,90706,California,Bellflower,2
14920,98366,Washington,Port_Orchard,2
14921,92625,California,Newport_Beach,2
14922,90505,California,Torrance,2
14923,97071,Oregon,Woodburn,2
14924,94070,California,San_Carlos,2
14925,90505,California,Torrance,2
14926,91203,California,Glendale,2
14927,90012,California,Los_Angeles,2
14928,91502,California,Burbank,2
14929,98284,Washington,Sedro_Woolley,2
14930,43215,Ohio,Columbus,2
14931,97355,Oregon,Lebanon,2
14932,98201,Washington,Everett,2
14933,98366,Washington,Port_Orchard,2
14934,95062,California,Santa_Cruz,2
14935,91977,California,Spring_Valley,2
14936,98052,Washington,Redmond,2
14937,94010,California,Burlingame,2
14938,98366,Washington,Port_Orchard,2
14939,94010,California,Burlingame,2
14940,94704,California,Berkeley,2
14941,98104,Washington,Seattle,2
14942,94611,California,Oakland,2
14943,98501,Washington,Olympia,2
14944,94947,California,Novato,2
14945,94947,California,Novato,2
14946,97005,Oregon,Beaverton,2
14947,98168,Washington,Burien,2
14948,91910,California,Chula_Vista,2
14949,94536,California,Fremont,2
14950,97330,Oregon,Corvallis,2
14951,90210,California,Beverly_Hills,2
14952,91910,California,Chula_Vista,2
14953,94303,California,Palo_Alto,2
14954,98168,Washington,Burien,2
14955,97034,Oregon,Lake_Oswego,2
14956,98036,Washington,Lynnwood,2
14957,97068,Oregon,W._Linn,2
14958,94519,California,Concord,2
14959,94063,California,Redwood_City,2
14960,98107,Washington,Ballard,2
14961,97034,Oregon,Lake_Oswego,2
14962,97355,Oregon,Lebanon,2
14963,98270,Washington,Marysville,2
14964,94536,California,Fremont,2
14965,97330,Oregon,Corvallis,2
14966,97222,Oregon,Milwaukie,2
14967,90505,California,Torrance,2
14968,98027,Washington,Issaquah,2
14969,92020,California,El_Cajon,2
14970,91776,California,San_Gabriel,2
14971,90012,California,Los_Angeles,2
14972,97355,Oregon,Lebanon,2
14973,91910,California,Chula_Vista,2
14974,98284,Washington,Sedro_Woolley,2
14975,91502,California,Burbank,2
14976,94070,California,San_Carlos,2
14977,92102,California,San_Diego,2
14978,98225,Washington,Bellingham,2
14979,98225,Washington,Bellingham,2
14980,98168,Washington,Burien,2
14981,97355,Oregon,Lebanon,2
14982,98366,Washington,Port_Orchard,2
14983,90210,California,Beverly_Hills,2
14984,92020,California,El_Cajon,2
14985,94063,California,Redwood_City,2
14986,90505,California,Torrance,2
14987,94611,California,Oakland,2
14988,94063,California,Redwood_City,2
14989,94063,California,Redwood_City,2
14990,97071,Oregon,Woodburn,2
14991,90012,California,Los_Angeles,2
14992,98168,Washington,Burien,2
14993,98225,Washington,Bellingham,2
14994,94704,California,Berkeley,2
14995,99202,Washington,Spokane,2
14996,94519,California,Concord,2
14997,90210,California,Beverly_Hills,2
14998,91502,California,Burbank,2
14999,91945,California,Lemon_Grove,2
15000,95062,California,Santa_Cruz,2
15001,91910,California,Chula_Vista,2
15002,90712,California,Lakewood,2
15003,98011,Washington,Bothell,2
15004,98270,Washington,Marysville,2
15005,91945,California,Lemon_Grove,2
15006,98201,Washington,Everett,2
15007,94611,California,Oakland,2
15008,94015,California,Daly_City,2
15009,92102,California,San_Diego,2
15010,92118,California,Coronado,2
15011,94536,California,Fremont,2
15012,97045,Oregon,Oregon_City,2
15013,98225,Washington,Bellingham,2
15014,98168,Washington,Burien,2
15015,98501,Washington,Olympia,2
15016,91977,California,Spring_Valley,2
15017,91364,California,Woodland_Hills,2
15018,97355,Oregon,Lebanon,2
15019,98020,Washington,Edmonds,2
15020,91945,California,Lemon_Grove,2
15021,98027,Washington,Issaquah,2
15022,97355,Oregon,Lebanon,2
15023,98052,Washington,Redmond,2
15024,90210,California,Beverly_Hills,2
15025,91502,California,Burbank,2
15026,92118,California,Coronado,2
15027,90012,California,Los_Angeles,2
15028,98284,Washington,Sedro_Woolley,2
15029,94611,California,Oakland,2
15030,92020,California,El_Cajon,2
15031,91950,California,National_City,2
15032,94014,California,Colma,2
15033,98366,Washington,Port_Orchard,2
15034,98168,Washington,Burien,2
15035,97205,Oregon,Portland,2
15036,91502,California,Burbank,2
15037,98201,Washington,Everett,2
15038,94519,California,Concord,2
15039,91776,California,San_Gabriel,2
15040,90401,California,Santa_Monica,2
15041,98312,Washington,Bremerton,2
15042,91910,California,Chula_Vista,2
15043,95062,California,Santa_Cruz,2
15044,98052,Washington,Redmond,2
15045,91950,California,Lincoln_Acres,2
15046,92806,California,La_Jolla,2
15047,98501,Washington,Olympia,2
15048,94303,California,Palo_Alto,2
15049,98225,Washington,Bellingham,2
15050,94519,California,Concord,2
15051,94519,California,Concord,2
15052,94519,California,Concord,2
15053,97330,Oregon,Corvallis,2
15054,94519,California,Concord,2
15055,98225,Washington,Bellingham,2
15056,97355,Oregon,Lebanon,2
15057,90210,California,Beverly_Hills,2
15058,91945,California,Lemon_Grove,2
15059,90505,California,Torrance,2
15060,91977,California,Spring_Valley,2
15061,92625,California,Newport_Beach,2
15062,91977,California,Spring_Valley,2
15063,94109,California,San_Francisco,2
15064,97034,Oregon,Lake_Oswego,2
15065,98366,Washington,Port_Orchard,2
15066,91950,California,Lincoln_Acres,2
15067,92020,California,El_Cajon,2
15068,91910,California,Chula_Vista,2
15069,91203,California,Glendale,2
15070,98168,Washington,Burien,2
15071,98033,Washington,Kirkland,2
15072,94015,California,Daly_City,2
15073,90241,California,Downey,2
15074,94941,California,Mill_Valley,2
15075,91950,California,National_City,2
15076,92102,California,San_Diego,2
15077,98020,Washington,Edmonds,2
15078,97034,Oregon,Lake_Oswego,2
15079,98104,Washington,Seattle,2
15080,98284,Washington,Sedro_Woolley,2
15081,99202,Washington,Spokane,2
15082,91502,California,Burbank,2
15083,94947,California,Novato,2
15084,92102,California,San_Diego,2
15085,98033,Washington,Kirkland,2
15086,94015,California,Daly_City,2
15087,92102,California,San_Diego,2
15088,98501,Washington,Olympia,2
15089,90210,California,Beverly_Hills,2
15090,91910,California,Chula_Vista,2
15091,92118,California,Coronado,2
15092,94070,California,San_Carlos,2
15093,98403,Washington,Tacoma,2
15094,91941,California,Grossmont,2
15095,98036,Washington,Lynnwood,2
15096,98312,Washington,Bremerton,2
15097,98284,Washington,Sedro_Woolley,2
15098,94536,California,Fremont,2
15099,97045,Oregon,Oregon_City,2
15100,98403,Washington,Tacoma,2
15101,97071,Oregon,Woodburn,2
15102,82601,Wyoming,Casper,2
15103,98201,Washington,Everett,2
15104,97355,Oregon,Lebanon,2
15105,97068,Oregon,W._Linn,2
15106,90706,California,Bellflower,2
15107,91502,California,Burbank,2
15108,98225,Washington,Bellingham,2
15109,94014,California,Colma,2
15110,98033,Washington,Kirkland,2
15111,91502,California,Burbank,2
15112,94536,California,Fremont,2
15113,97071,Oregon,Woodburn,2
15114,92118,California,Coronado,2
15115,98901,Washington,Yakima,2
15116,97301,Oregon,Salem,2
15117,95062,California,Santa_Cruz,2
15118,94109,California,San_Francisco,2
15119,98168,Washington,Burien,2
15120,98225,Washington,Bellingham,2
15121,90241,California,Downey,2
15122,98168,Washington,Burien,2
15123,98020,Washington,Edmonds,2
15124,98020,Washington,Edmonds,2
15125,98052,Washington,Redmond,2
15126,91910,California,Chula_Vista,2
15127,94536,California,Fremont,2
15128,91364,California,Woodland_Hills,2
15129,97301,Oregon,Salem,2
15130,94519,California,Concord,2
15131,98168,Washington,Burien,2
15132,97330,Oregon,Corvallis,2
15133,91364,California,Woodland_Hills,2
15134,98366,Washington,Port_Orchard,2
15135,98403,Washington,Tacoma,2
15136,97071,Oregon,Woodburn,2
15137,98901,Washington,Yakima,2
15138,94010,California,Burlingame,2
15139,98168,Washington,Burien,2
15140,98270,Washington,Marysville,2
15141,92118,California,Coronado,2
15142,98371,Washington,Puyallup,2
15143,98020,Washington,Edmonds,2
15144,94303,California,Palo_Alto,2
15145,91364,California,Woodland_Hills,2
15146,92102,California,San_Diego,2
15147,97330,Oregon,Corvallis,2
15148,98168,Washington,Burien,2
15149,94015,California,Daly_City,2
15150,94015,California,Daly_City,2
15151,94519,California,Concord,2
15152,91791,California,West_Covina,2
15153,99362,Washington,Walla_Walla,2
15154,91945,California,Lemon_Grove,2
15155,98312,Washington,Bremerton,2
15156,91502,California,Burbank,2
15157,94519,California,Concord,2
15158,92118,California,Coronado,2
15159,98371,Washington,Puyallup,2
15160,91776,California,San_Gabriel,2
15161,91932,California,Imperial_Beach,2
15162,98225,Washington,Bellingham,2
15163,94941,California,Mill_Valley,2
15164,98366,Washington,Port_Orchard,2
15165,94010,California,Burlingame,2
15166,92020,California,El_Cajon,2
15167,91776,California,San_Gabriel,2
15168,98225,Washington,Bellingham,2
15169,98901,Washington,Yakima,2
15170,94704,California,Berkeley,2
15171,94704,California,Berkeley,2
15172,94704,California,Berkeley,2
15173,98020,Washington,Edmonds,2
15174,91364,California,Woodland_Hills,2
15175,94519,California,Concord,2
15176,94941,California,Mill_Valley,2
15177,94303,California,Palo_Alto,2
15178,97034,Oregon,Lake_Oswego,2
15179,98104,Washington,Seattle,2
15180,91910,California,Chula_Vista,2
15181,98168,Washington,Burien,2
15182,98027,Washington,Issaquah,2
15183,98201,Washington,Everett,2
15184,97045,Oregon,Oregon_City,2
15185,91791,California,West_Covina,2
15186,92020,California,El_Cajon,2
15187,90241,California,Downey,2
15188,98168,Washington,Burien,2
15189,99362,Washington,Walla_Walla,2
15190,98168,Washington,Burien,2
15191,90505,California,Torrance,2
15192,91950,California,Lincoln_Acres,2
15193,97355,Oregon,Lebanon,2
15194,91502,California,Burbank,2
15195,98055,Washington,Renton,2
15196,91977,California,Spring_Valley,2
15197,94010,California,Burlingame,2
15198,94519,California,Concord,2
15199,98168,Washington,Burien,2
15200,99202,Washington,Spokane,2
15201,91502,California,Burbank,2
15202,92806,California,La_Jolla,2
15203,98270,Washington,Marysville,2
15204,90802,California,Long_Beach,2
15205,94015,California,Daly_City,2
15206,91502,California,Burbank,2
15207,91910,California,Chula_Vista,2
15208,94014,California,Colma,2
15209,90712,California,Lakewood,2
15210,94010,California,Burlingame,2
15211,91203,California,Glendale,2
15212,94014,California,Colma,2
15213,92118,California,Coronado,2
15214,91945,California,Lemon_Grove,2
15215,97005,Oregon,Beaverton,2
15216,97301,Oregon,Salem,2
15217,92118,California,Coronado,2
15218,90401,California,Santa_Monica,2
15219,98033,Washington,Kirkland,2
15220,98168,Washington,Burien,2
15221,94519,California,Concord,2
15222,90505,California,Torrance,2
15223,98201,Washington,Everett,2
15224,98052,Washington,Redmond,2
15225,97045,Oregon,Oregon_City,2
15226,90706,California,Bellflower,2
15227,90706,California,Bellflower,2
15228,94519,California,Concord,2
15229,98055,Washington,Renton,2
15230,91910,California,Chula_Vista,2
15231,97205,Oregon,Portland,2
15232,97005,Oregon,Beaverton,2
15233,90505,California,Torrance,2
15234,92625,California,Newport_Beach,2
15235,98033,Washington,Kirkland,2
15236,98168,Washington,Burien,2
15237,94519,California,Concord,2
15238,94519,California,Concord,2
15239,98036,Washington,Lynnwood,2
15240,97005,Oregon,Beaverton,2
15241,98168,Washington,Burien,2
15242,98020,Washington,Edmonds,2
15243,91910,California,Chula_Vista,2
15244,92020,California,El_Cajon,2
15245,91941,California,Grossmont,2
15246,92806,California,La_Jolla,2
15247,91950,California,National_City,2
15248,94070,California,San_Carlos,2
15249,91776,California,San_Gabriel,2
15250,97045,Oregon,Oregon_City,2
15251,90241,California,Downey,2
15252,91776,California,San_Gabriel,2
15253,98225,Washington,Bellingham,2
15254,97355,Oregon,Lebanon,2
15255,97355,Oregon,Lebanon,2
15256,94519,California,Concord,2
15257,94303,California,Palo_Alto,2
15258,91977,California,Spring_Valley,2
15259,98366,Washington,Port_Orchard,2
15260,98055,Washington,Renton,2
15261,91502,California,Burbank,2
15262,94014,California,Colma,2
15263,90241,California,Downey,2
15264,90712,California,Lakewood,2
15265,91977,California,Spring_Valley,2
15266,94014,California,Colma,2
15267,98104,Washington,Seattle,2
15268,97068,Oregon,W._Linn,2
15269,97005,Oregon,Beaverton,2
15270,97034,Oregon,Lake_Oswego,2
15271,91203,California,Glendale,2
15272,95062,California,Santa_Cruz,2
15273,98225,Washington,Bellingham,2
15274,98225,Washington,Bellingham,2
15275,98201,Washington,Everett,2
15276,97045,Oregon,Oregon_City,2
15277,94303,California,Palo_Alto,2
15278,94109,California,San_Francisco,2
15279,94063,California,Redwood_City,2
15280,94519,California,Concord,2
15281,98312,Washington,Bremerton,2
15282,91945,California,Lemon_Grove,2
15283,90505,California,Torrance,2
15284,98104,Washington,Seattle,2
15285,98901,Washington,Yakima,2
15286,97071,Oregon,Woodburn,2
15287,94014,California,Colma,2
15288,94014,California,Colma,2
15289,92118,California,Coronado,2
15290,91203,California,Glendale,2
15291,94109,California,San_Francisco,2
15292,94014,California,Colma,2
15293,94070,California,San_Carlos,2
15294,91203,California,Glendale,2
15295,99362,Washington,Walla_Walla,2
15296,91502,California,Burbank,2
15297,92102,California,San_Diego,2
15298,97222,Oregon,Milwaukie,2
15299,92118,California,Coronado,2
15300,90401,California,Santa_Monica,2
15301,98036,Washington,Lynnwood,2
15302,98027,Washington,Issaquah,2
15303,92118,California,Coronado,2
15304,94010,California,Burlingame,2
15305,98052,Washington,Redmond,2
15306,94014,California,Colma,2
15307,97222,Oregon,Milwaukie,2
15308,98168,Washington,Burien,2
15309,98055,Washington,Renton,2
15310,94063,California,Redwood_City,2
15311,90210,California,Beverly_Hills,2
15312,94014,California,Colma,2
15313,92118,California,Coronado,2
15314,91941,California,Grossmont,2
15315,94063,California,Redwood_City,2
15316,90241,California,Downey,2
15317,98104,Washington,Seattle,2
15318,91941,California,Grossmont,2
15319,91945,California,Lemon_Grove,2
15320,91364,California,Woodland_Hills,2
15321,90210,California,Beverly_Hills,2
15322,92806,California,La_Jolla,2
15323,94070,California,San_Carlos,2
15324,98168,Washington,Burien,2
15325,99362,Washington,Walla_Walla,2
15326,90210,California,Beverly_Hills,2
15327,94109,California,San_Francisco,2
15328,94704,California,Berkeley,2
15329,98225,Washington,Bellingham,2
15330,90706,California,Bellflower,2
15331,94704,California,Berkeley,2
15332,94704,California,Berkeley,2
15333,90210,California,Beverly_Hills,2
15334,98501,Washington,Olympia,2
15335,98901,Washington,Yakima,2
15336,97034,Oregon,Lake_Oswego,2
15337,90703,California,Cerritos,2
15338,90241,California,Downey,2
15339,94704,California,Berkeley,2
15340,98225,Washington,Bellingham,2
15341,90210,California,Beverly_Hills,2
15342,90210,California,Beverly_Hills,2
15343,94014,California,Colma,2
15344,92118,California,Coronado,2
15345,91364,California,Woodland_Hills,2
15346,98225,Washington,Bellingham,2
15347,97068,Oregon,W._Linn,2
15348,90706,California,Bellflower,2
15349,94014,California,Colma,2
15350,94519,California,Concord,2
15351,91203,California,Glendale,2
15352,97068,Oregon,W._Linn,2
15353,94704,California,Berkeley,2
15354,94704,California,Berkeley,2
15355,91910,California,Chula_Vista,2
15356,94014,California,Colma,2
15357,94519,California,Concord,2
15358,92118,California,Coronado,2
15359,91203,California,Glendale,2
15360,94947,California,Novato,2
15361,91791,California,West_Covina,2
15362,98036,Washington,Lynnwood,2
15363,98403,Washington,Tacoma,2
15364,97205,Oregon,Portland,2
15365,99362,Washington,Walla_Walla,2
15366,98225,Washington,Bellingham,2
15367,97068,Oregon,W._Linn,2
15368,94014,California,Colma,2
15369,98201,Washington,Everett,2
15370,97301,Oregon,Salem,2
15371,94010,California,Burlingame,2
15372,94015,California,Daly_City,2
15373,91945,California,Lemon_Grove,2
15374,94303,California,Palo_Alto,2
15375,94947,California,Novato,2
15376,97005,Oregon,Beaverton,2
15377,94519,California,Concord,2
15378,97068,Oregon,W._Linn,2
15379,98052,Washington,Redmond,2
15380,91941,California,Grossmont,2
15381,94010,California,Burlingame,2
15382,98052,Washington,Redmond,2
15383,90210,California,Beverly_Hills,2
15384,60610,Illinois,Chicago,2
15385,91950,California,National_City,2
15386,94010,California,Burlingame,2
15387,94014,California,Colma,2
15388,90210,California,Beverly_Hills,2
15389,92102,California,San_Diego,2
15390,91941,California,Grossmont,2
15391,94014,California,Colma,2
15392,98501,Washington,Olympia,2
15393,91502,California,Burbank,2
15394,98055,Washington,Renton,2
15395,92020,California,El_Cajon,2
15396,92625,California,Newport_Beach,2
15397,91910,California,Chula_Vista,2
15398,94519,California,Concord,2
15399,98055,Washington,Renton,2
15400,94010,California,Burlingame,2
15401,94704,California,Berkeley,2
15402,90505,California,Torrance,2
15403,90802,California,Long_Beach,2
15404,91776,California,San_Gabriel,2
15405,97005,Oregon,Beaverton,2
15406,97005,Oregon,Beaverton,2
15407,98501,Washington,Olympia,2
15408,97205,Oregon,Portland,2
15409,94704,California,Berkeley,2
15410,91502,California,Burbank,2
15411,90712,California,Lakewood,2
15412,91977,California,Spring_Valley,2
15413,91203,California,Glendale,2
15414,98901,Washington,Yakima,2
15415,98312,Washington,Bremerton,2
15416,90712,California,Lakewood,2
15417,94303,California,Palo_Alto,2
15418,94070,California,San_Carlos,2
15419,97330,Oregon,Corvallis,2
15420,98225,Washington,Bellingham,2
15421,98168,Washington,Burien,2
15422,91945,California,Lemon_Grove,2
15423,98104,Washington,Seattle,2
15424,98270,Washington,Marysville,2
15425,98501,Washington,Olympia,2
15426,91950,California,Lincoln_Acres,2
15427,91977,California,Spring_Valley,2
15428,98312,Washington,Bremerton,2
15429,97355,Oregon,Lebanon,2
15430,94014,California,Colma,2
15431,90505,California,Torrance,2
15432,94941,California,Mill_Valley,2
15433,91910,California,Chula_Vista,2
15434,98027,Washington,Issaquah,2
15435,91941,California,Grossmont,2
15436,91502,California,Burbank,2
15437,98201,Washington,Everett,2
15438,91502,California,Burbank,2
15439,91203,California,Glendale,2
15440,92118,California,Coronado,2
15441,92625,California,Newport_Beach,2
15442,91203,California,Glendale,2
15443,97355,Oregon,Lebanon,2
15444,94109,California,San_Francisco,2
15445,98270,Washington,Marysville,2
15446,98052,Washington,Redmond,2
15447,98901,Washington,Yakima,2
15448,98270,Washington,Marysville,2
15449,98020,Washington,Edmonds,2
15450,97034,Oregon,Lake_Oswego,2
15451,91941,California,Grossmont,2
15452,90210,California,Beverly_Hills,2
15453,91945,California,Lemon_Grove,2
15454,95062,California,Santa_Cruz,2
15455,98312,Washington,Bremerton,2
15456,98270,Washington,Marysville,2
15457,98104,Washington,Seattle,2
15458,91910,California,Chula_Vista,2
15459,94519,California,Concord,2
15460,91203,California,Glendale,2
15461,97355,Oregon,Lebanon,2
15462,97301,Oregon,Salem,2
15463,94704,California,Berkeley,2
15464,94941,California,Mill_Valley,2
15465,98033,Washington,Kirkland,2
15466,92625,California,Newport_Beach,2
15467,94519,California,Concord,2
15468,91203,California,Glendale,2
15469,91950,California,Lincoln_Acres,2
15470,94303,California,Palo_Alto,2
15471,91910,California,Chula_Vista,2
15472,98403,Washington,Tacoma,2
15473,91950,California,Lincoln_Acres,2
15474,91776,California,San_Gabriel,2
15475,98366,Washington,Port_Orchard,2
15476,94010,California,Burlingame,2
15477,94015,California,Daly_City,2
15478,91364,California,Woodland_Hills,2
15479,97034,Oregon,Lake_Oswego,2
15480,97045,Oregon,Oregon_City,2
15481,90210,California,Beverly_Hills,2
15482,91776,California,San_Gabriel,2
15483,91950,California,Lincoln_Acres,2
15484,97005,Oregon,Beaverton,2
15485,90706,California,Bellflower,2
15486,98104,Washington,Seattle,2
15487,94704,California,Berkeley,2
15488,91502,California,Burbank,2
15489,94536,California,Fremont,2
15490,91203,California,Glendale,2
15491,91932,California,Imperial_Beach,2
15492,91945,California,Lemon_Grove,2
15493,94063,California,Redwood_City,2
15494,91977,California,Spring_Valley,2
15495,98052,Washington,Redmond,2
15496,90712,California,Lakewood,2
15497,98055,Washington,Renton,2
15498,98168,Washington,Burien,2
15499,98168,Washington,Burien,2
15500,97034,Oregon,Lake_Oswego,2
15501,94519,California,Concord,2
15502,91910,California,Chula_Vista,2
15503,97045,Oregon,Oregon_City,2
15504,98168,Washington,Burien,2
15505,98033,Washington,Kirkland,2
15506,94010,California,Burlingame,2
15507,94014,California,Colma,2
15508,94015,California,Daly_City,2
15509,98052,Washington,Redmond,2
15510,95062,California,Santa_Cruz,2
15511,97034,Oregon,Lake_Oswego,2
15512,98168,Washington,Burien,2
15513,99202,Washington,Spokane,2
15514,91910,California,Chula_Vista,2
15515,95062,California,Santa_Cruz,2
15516,90210,California,Beverly_Hills,2
15517,91791,California,West_Covina,2
15518,94947,California,Novato,2
15519,98104,Washington,Seattle,2
15520,98168,Washington,Burien,2
15521,90712,California,Lakewood,2
15522,94519,California,Concord,2
15523,91203,California,Glendale,2
15524,92020,California,El_Cajon,2
15525,92020,California,El_Cajon,2
15526,98168,Washington,Burien,2
15527,91950,California,National_City,2
15528,92118,California,Coronado,2
15529,94109,California,San_Francisco,2
15530,91776,California,San_Gabriel,2
15531,94303,California,Palo_Alto,2
15532,98371,Washington,Puyallup,2
15533,94010,California,Burlingame,2
15534,90712,California,Lakewood,2
15535,91776,California,San_Gabriel,2
15536,98027,Washington,Issaquah,2
15537,91945,California,Lemon_Grove,2
15538,97034,Oregon,Lake_Oswego,2
15539,97205,Oregon,Portland,2
15540,97355,Oregon,Lebanon,2
15541,91950,California,National_City,2
15542,94070,California,San_Carlos,2
15543,98501,Washington,Olympia,2
15544,98020,Washington,Edmonds,2
15545,99362,Washington,Walla_Walla,2
15546,94704,California,Berkeley,2
15547,94519,California,Concord,2
15548,90802,California,Long_Beach,2
15549,98107,Washington,Ballard,2
15550,94010,California,Burlingame,2
15551,91791,California,West_Covina,2
15552,90241,California,Downey,2
15553,98371,Washington,Puyallup,2
15554,98033,Washington,Kirkland,2
15555,98312,Washington,Bremerton,2
15556,91941,California,Grossmont,2
15557,92806,California,La_Jolla,2
15558,98312,Washington,Bremerton,2
15559,94109,California,San_Francisco,2
15560,97330,Oregon,Corvallis,2
15561,98403,Washington,Tacoma,2
15562,94704,California,Berkeley,2
15563,94947,California,Novato,2
15564,94704,California,Berkeley,2
15565,98107,Washington,Ballard,2
15566,97005,Oregon,Beaverton,2
15567,98033,Washington,Kirkland,2
15568,94519,California,Concord,2
15569,91364,California,Woodland_Hills,2
15570,94519,California,Concord,2
15571,91203,California,Glendale,2
15572,98366,Washington,Port_Orchard,2
15573,90241,California,Downey,2
15574,92020,California,El_Cajon,2
15575,97355,Oregon,Lebanon,2
15576,97205,Oregon,Portland,2
15577,98270,Washington,Marysville,2
15578,94704,California,Berkeley,2
15579,94941,California,Mill_Valley,2
15580,97330,Oregon,Corvallis,2
15581,98501,Washington,Olympia,2
15582,98501,Washington,Olympia,2
15583,98055,Washington,Renton,2
15584,98055,Washington,Renton,2
15585,98104,Washington,Seattle,2
15586,98901,Washington,Yakima,2
15587,98366,Washington,Port_Orchard,2
15588,97071,Oregon,Woodburn,2
15589,91502,California,Burbank,2
15590,90802,California,Long_Beach,2
15591,94611,California,Oakland,2
15592,98225,Washington,Bellingham,2
15593,98201,Washington,Everett,2
15594,94519,California,Concord,2
15595,92806,California,La_Jolla,2
15596,98020,Washington,Edmonds,2
15597,90706,California,Bellflower,2
15598,94704,California,Berkeley,2
15599,90802,California,Long_Beach,2
15600,94303,California,Palo_Alto,2
15601,91776,California,San_Gabriel,2
15602,98036,Washington,Lynnwood,2
15603,90012,California,Los_Angeles,2
15604,98168,Washington,Burien,2
15605,91364,California,Woodland_Hills,2
15606,90505,California,Torrance,2
15607,92102,California,San_Diego,2
15608,95062,California,Santa_Cruz,2
15609,91910,California,Chula_Vista,2
15610,97205,Oregon,Portland,2
15611,98901,Washington,Yakima,2
15612,97034,Oregon,Lake_Oswego,2
15613,94704,California,Berkeley,2
15614,97034,Oregon,Lake_Oswego,2
15615,98027,Washington,Issaquah,2
15616,94519,California,Concord,2
15617,99362,Washington,Walla_Walla,2
15618,98168,Washington,Burien,2
15619,90706,California,Bellflower,2
15620,98168,Washington,Burien,2
15621,91203,California,Glendale,2
15622,92625,California,Newport_Beach,2
15623,97068,Oregon,W._Linn,2
15624,90241,California,Downey,2
15625,97330,Oregon,Corvallis,2
15626,97222,Oregon,Milwaukie,2
15627,97301,Oregon,Salem,2
15628,98901,Washington,Yakima,2
15629,91941,California,Grossmont,2
15630,94947,California,Novato,2
15631,98501,Washington,Olympia,2
15632,92102,California,San_Diego,2
15633,91932,California,Imperial_Beach,2
15634,90241,California,Downey,2
15635,94015,California,Daly_City,2
15636,98201,Washington,Everett,2
15637,98366,Washington,Port_Orchard,2
15638,92020,California,El_Cajon,2
15639,92020,California,El_Cajon,2
15640,97071,Oregon,Woodburn,2
15641,98225,Washington,Bellingham,2
15642,98501,Washington,Olympia,2
15643,98371,Washington,Puyallup,2
15644,98225,Washington,Bellingham,2
15645,97071,Oregon,Woodburn,2
15646,94070,California,San_Carlos,2
15647,94010,California,Burlingame,2
15648,90706,California,Bellflower,2
15649,97301,Oregon,Salem,2
15650,92118,California,Coronado,2
15651,98225,Washington,Bellingham,2
15652,98020,Washington,Edmonds,2
15653,94519,California,Concord,2
