SalesAmount,TotalProductCost,ProductStandardCost,UnitPriceDiscountPct,ExtendedAmount,UnitPrice,OrderQuantity,SalesTerritoryId,OrderDate,ProductId,SalesOrderLineId,Channel,SalesOrder,CustomerId,ResellerId
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,20170923,317,44317022,,,-1,221
2516.75,2478.88,413.15,0,2516.75,419.46,6,4,20170923,328,44317023,,,-1,221
40.37,24.06,12.03,0,40.37,20.19,2,4,20170924,220,44317024,,,-1,221
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,20170924,310,44317025,,,-1,221
1070.69,1056.42,352.14,0,1070.69,356.9,3,4,20170924,275,44317026,,,-1,221
28.84,31.72,31.72,0,28.84,28.84,1,4,20170924,235,44317027,,,-1,221
51.87,57.05,5.71,0,51.87,5.19,10,4,20170924,223,44317028,,,-1,221
59.4,37.36,3.4,0,60.61,5.51,11,5,20170924,218,44318001,,,-1,485
28.84,31.72,31.72,0,28.84,28.84,1,5,20170924,229,44318002,,,-1,485
722.59,623.84,623.84,0,722.59,722.59,1,5,20170924,307,44318003,,,-1,485
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,5,20170925,348,44318004,,,-1,485
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,20170925,349,44318005,,,-1,485
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,20170925,346,44318006,,,-1,485
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,20170925,351,44319001,,,-1,315
28.84,31.72,31.72,0,28.84,28.84,1,5,20170925,235,44319002,,,-1,315
40.37,24.06,12.03,0,40.37,20.19,2,5,20170925,215,44319003,,,-1,315
20.19,12.03,12.03,0,20.19,20.19,1,5,20170925,212,44319004,,,-1,315
40.37,24.06,12.03,0,40.37,20.19,2,5,20170925,220,44319005,,,-1,315
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,5,20170925,349,44319006,,,-1,315
115.36,126.9,31.72,0,115.36,28.84,4,5,20170925,232,44319007,,,-1,315
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,20170925,348,44319008,,,-1,315
818.7,706.81,706.81,0,818.7,818.7,1,5,20170925,292,44319009,,,-1,315
5.19,5.71,5.71,0,5.19,5.19,1,5,20170925,223,44319010,,,-1,315
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,5,20170925,350,44319011,,,-1,315
722.59,623.84,623.84,0,722.59,722.59,1,5,20170925,307,44319012,,,-1,315
28.84,31.72,31.72,0,28.84,28.84,1,5,20170925,229,44319013,,,-1,315
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,20170925,346,44319014,,,-1,315
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,4,20170925,348,44481001,,,-1,492
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,4,20170925,349,44481002,,,-1,492
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,20170925,350,44481003,,,-1,492
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,20170925,351,44481004,,,-1,492
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,4,20170925,345,44481005,,,-1,492
10.37,11.41,5.71,0,10.37,5.19,2,4,20170925,223,44481006,,,-1,492
17.1,10.19,3.4,0,17.1,5.7,3,4,20170925,218,44481007,,,-1,492
419.46,413.15,413.15,0,419.46,419.46,1,3,20170925,324,44482001,,,-1,129
419.46,413.15,413.15,0,419.46,419.46,1,1,20170925,322,44483001,,,-1,271
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,20170925,319,44483002,,,-1,271
10.37,11.41,5.71,0,10.37,5.19,2,1,20170925,223,44483003,,,-1,271
838.92,826.29,413.15,0,838.92,419.46,2,1,20170925,342,44483004,,,-1,271
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,6,20170925,347,44484001,,,-1,353
34.2,20.38,3.4,0,34.2,5.7,6,6,20170925,218,44484002,,,-1,353
5.7,3.4,3.4,0,5.7,5.7,1,6,20170925,219,44484003,,,-1,353
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,6,20170925,344,44484004,,,-1,353
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,6,20170925,350,44484005,,,-1,353
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,20170925,349,44485001,,,-1,390
419.46,413.15,413.15,0,419.46,419.46,1,6,20170925,340,44486001,,,-1,318
183.94,181.49,181.49,0,183.94,183.94,1,6,20170925,272,44486002,,,-1,318
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,3,20170925,348,44487001,,,-1,18
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,3,20170925,347,44487002,,,-1,18
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,3,20170925,345,44487003,,,-1,18
1619.52,1398.19,699.09,0,1619.52,809.76,2,3,20170925,300,44487004,,,-1,18
1637.4,1413.62,706.81,0,1637.4,818.7,2,3,20170925,292,44487005,,,-1,18
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,3,20170925,346,44487006,,,-1,18
17.1,10.19,3.4,0,17.1,5.7,3,3,20170925,218,44487007,,,-1,18
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,3,20170925,349,44487008,,,-1,18
419.46,413.15,413.15,0,419.46,419.46,1,5,20170925,340,44488001,,,-1,206
419.46,413.15,413.15,0,419.46,419.46,1,5,20170925,338,44488002,,,-1,206
20.19,12.03,12.03,0,20.19,20.19,1,5,20170925,212,44488003,,,-1,206
838.92,826.29,413.15,0,838.92,419.46,2,5,20170925,334,44488004,,,-1,206
178.58,176.2,176.2,0,178.58,178.58,1,5,20170925,253,44488005,,,-1,206
60.56,36.08,12.03,0,60.56,20.19,3,5,20170925,220,44488006,,,-1,206
838.92,826.29,413.15,0,838.92,419.46,2,5,20170925,342,44488007,,,-1,206
57.68,63.45,31.72,0,57.68,28.84,2,5,20170925,232,44488008,,,-1,206
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170925,316,44488009,,,-1,206
20.19,12.03,12.03,0,20.19,20.19,1,5,20170925,215,44488010,,,-1,206
874.79,884.71,884.71,0,874.79,874.79,1,5,20170925,318,44488011,,,-1,206
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170925,322,44488012,,,-1,206
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,20170925,312,44488013,,,-1,206
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170925,328,44488014,,,-1,206
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170925,315,44488015,,,-1,206
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,5,20170925,313,44488016,,,-1,206
419.46,413.15,413.15,0,419.46,419.46,1,5,20170925,336,44488017,,,-1,206
356.9,352.14,352.14,0,356.9,356.9,1,5,20170925,275,44488018,,,-1,206
10.37,11.41,5.71,0,10.37,5.19,2,5,20170925,223,44488019,,,-1,206
419.46,413.15,413.15,0,419.46,419.46,1,5,20170925,320,44488020,,,-1,206
357.16,352.4,176.2,0,357.16,178.58,2,5,20170925,285,44488021,,,-1,206
419.46,413.15,413.15,0,419.46,419.46,1,5,20170925,332,44488022,,,-1,206
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,20170925,314,44488023,,,-1,206
57.68,63.45,31.72,0,57.68,28.84,2,5,20170925,235,44488024,,,-1,206
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170925,317,44488025,,,-1,206
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,20170925,310,44488026,,,-1,206
8587.85,8685.18,2171.29,0,8587.85,2146.96,4,5,20170925,311,44488027,,,-1,206
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,20170925,347,44489001,,,-1,164
89.35,61.13,3.4,0,94.05,5.23,18,1,20170925,218,44489002,,,-1,164
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,20170925,345,44489003,,,-1,164
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170925,350,44489004,,,-1,164
28.84,31.72,31.72,0,28.84,28.84,1,1,20170925,229,44489005,,,-1,164
419.46,413.15,413.15,0,419.46,419.46,1,6,20170925,322,44490001,,,-1,210
5.19,5.71,5.71,0,5.19,5.19,1,6,20170925,223,44490002,,,-1,210
838.92,826.29,413.15,0,838.92,419.46,2,6,20170925,324,44490003,,,-1,210
419.46,413.15,413.15,0,419.46,419.46,1,6,20170925,326,44490004,,,-1,210
838.92,826.29,413.15,0,838.92,419.46,2,6,20170925,328,44490005,,,-1,210
838.92,826.29,413.15,0,838.92,419.46,2,6,20170925,332,44490006,,,-1,210
28.84,31.72,31.72,0,28.84,28.84,1,6,20170925,232,44490007,,,-1,210
419.46,413.15,413.15,0,419.46,419.46,1,2,20170925,328,44491001,,,-1,162
419.46,413.15,413.15,0,419.46,419.46,1,2,20170925,322,44491002,,,-1,162
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,20170925,319,44491003,,,-1,162
838.92,826.29,413.15,0,838.92,419.46,2,2,20170925,326,44491004,,,-1,162
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,20170925,350,44492001,,,-1,697
1445.19,1247.68,623.84,0,1445.19,722.59,2,1,20170925,307,44492002,,,-1,697
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,20170925,348,44492003,,,-1,697
144.2,158.62,31.72,0,144.2,28.84,5,1,20170925,232,44492004,,,-1,697
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,20170925,344,44492005,,,-1,697
34.2,20.38,3.4,0,34.2,5.7,6,1,20170926,218,44492006,,,-1,697
57.68,63.45,31.72,0,57.68,28.84,2,1,20170926,229,44492007,,,-1,697
121.12,72.17,12.03,0,121.12,20.19,6,1,20170926,212,44492008,,,-1,697
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,1,20170926,346,44492009,,,-1,697
57.68,63.45,31.72,0,57.68,28.84,2,1,20170926,235,44492010,,,-1,697
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,1,20170926,347,44492011,,,-1,697
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,20170926,351,44492012,,,-1,697
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,1,20170926,345,44492013,,,-1,697
20.19,12.03,12.03,0,20.19,20.19,1,1,20170926,220,44492014,,,-1,697
1637.4,1413.62,706.81,0,1637.4,818.7,2,1,20170926,292,44492015,,,-1,697
5.19,5.71,5.71,0,5.19,5.19,1,1,20170926,223,44492016,,,-1,697
40.37,24.06,12.03,0,40.37,20.19,2,1,20170926,215,44492017,,,-1,697
2858.82,2468.11,617.03,0,2858.82,714.7,4,1,20170926,296,44492018,,,-1,697
17.1,10.19,3.4,0,17.1,5.7,3,1,20170926,219,44492019,,,-1,697
86.52,95.17,31.72,0,86.52,28.84,3,5,20170926,232,44493001,,,-1,531
874.79,884.71,884.71,0,874.79,874.79,1,5,20170926,319,44493002,,,-1,531
874.79,884.71,884.71,0,874.79,874.79,1,5,20170926,315,44493003,,,-1,531
838.92,826.29,413.15,0,838.92,419.46,2,5,20170926,326,44493004,,,-1,531
838.92,826.29,413.15,0,838.92,419.46,2,5,20170926,322,44493005,,,-1,531
838.92,826.29,413.15,0,838.92,419.46,2,5,20170926,342,44493006,,,-1,531
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170926,332,44493007,,,-1,531
838.92,826.29,413.15,0,838.92,419.46,2,5,20170926,328,44493008,,,-1,531
25.93,28.53,5.71,0,25.93,5.19,5,5,20170926,223,44493009,,,-1,531
838.92,826.29,413.15,0,838.92,419.46,2,2,20170926,320,44494001,,,-1,558
2624.38,2654.12,884.71,0,2624.38,874.79,3,2,20170926,317,44494002,,,-1,558
183.94,181.49,181.49,0,183.94,183.94,1,2,20170926,264,44494003,,,-1,558
874.79,884.71,884.71,0,874.79,874.79,1,2,20170926,315,44494004,,,-1,558
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,20170926,312,44494005,,,-1,558
183.94,181.49,181.49,0,183.94,183.94,1,2,20170926,270,44494006,,,-1,558
60.56,36.08,12.03,0,60.56,20.19,3,2,20170926,215,44494007,,,-1,558
57.68,63.45,31.72,0,57.68,28.84,2,2,20170926,232,44494008,,,-1,558
40.37,24.06,12.03,0,40.37,20.19,2,2,20170926,212,44494009,,,-1,558
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,2,20170926,313,44494010,,,-1,558
419.46,413.15,413.15,0,419.46,419.46,1,2,20170926,322,44494011,,,-1,558
838.92,826.29,413.15,0,838.92,419.46,2,2,20170926,340,44494012,,,-1,558
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,20170926,316,44494013,,,-1,558
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,20170926,311,44494014,,,-1,558
121.12,72.17,12.03,0,121.12,20.19,6,2,20170926,220,44494015,,,-1,558
419.46,413.15,413.15,0,419.46,419.46,1,2,20170926,326,44494016,,,-1,558
5.19,5.71,5.71,0,5.19,5.19,1,2,20170926,223,44494017,,,-1,558
3499.18,3538.83,884.71,0,3499.18,874.79,4,2,20170926,319,44494018,,,-1,558
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,20170926,318,44494019,,,-1,558
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170926,334,44494020,,,-1,558
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170926,328,44494021,,,-1,558
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,20170926,314,44494022,,,-1,558
713.8,704.28,352.14,0,713.8,356.9,2,2,20170926,275,44494023,,,-1,558
419.46,413.15,413.15,0,419.46,419.46,1,2,20170926,338,44494024,,,-1,558
419.46,413.15,413.15,0,419.46,419.46,1,2,20170926,342,44494025,,,-1,558
86.52,95.17,31.72,0,86.52,28.84,3,2,20170926,229,44494026,,,-1,558
11.4,6.79,3.4,0,11.4,5.7,2,6,20170926,219,44495001,,,-1,11
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,6,20170926,345,44495002,,,-1,11
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,6,20170926,351,44495003,,,-1,11
419.46,413.15,413.15,0,419.46,419.46,1,6,20170926,332,44496001,,,-1,191
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,6,20170926,314,44496002,,,-1,191
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170926,313,44496003,,,-1,191
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170926,312,44496004,,,-1,191
419.46,413.15,413.15,0,419.46,419.46,1,6,20170926,328,44496005,,,-1,191
183.94,181.49,181.49,0,183.94,183.94,1,6,20170926,270,44496006,,,-1,191
419.46,413.15,413.15,0,419.46,419.46,1,6,20170926,340,44496007,,,-1,191
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170926,310,44496008,,,-1,191
419.46,413.15,413.15,0,419.46,419.46,1,6,20170926,324,44496009,,,-1,191
3499.18,3538.83,884.71,0,3499.18,874.79,4,6,20170926,315,44496010,,,-1,191
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,342,44496011,,,-1,191
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,322,44496012,,,-1,191
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170927,318,44496013,,,-1,191
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,20170927,330,44496014,,,-1,191
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,6,20170927,311,44496015,,,-1,191
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,338,44496016,,,-1,191
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,20170927,336,44496017,,,-1,191
874.79,884.71,884.71,0,874.79,874.79,1,6,20170927,316,44496018,,,-1,191
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170927,319,44496019,,,-1,191
356.9,352.14,352.14,0,356.9,356.9,1,6,20170927,276,44497001,,,-1,208
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,334,44497002,,,-1,208
40.37,24.06,12.03,0,40.37,20.19,2,6,20170927,215,44498001,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,334,44498002,,,-1,102
874.79,884.71,884.71,0,874.79,874.79,1,6,20170927,316,44498003,,,-1,102
183.94,181.49,181.49,0,183.94,183.94,1,6,20170927,262,44498004,,,-1,102
551.81,544.46,181.49,0,551.81,183.94,3,6,20170927,272,44498005,,,-1,102
356.9,352.14,352.14,0,356.9,356.9,1,6,20170927,276,44498006,,,-1,102
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,20170927,324,44498007,,,-1,102
419.46,413.15,413.15,0,419.46,419.46,1,6,20170927,338,44498008,,,-1,102
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170927,310,44498009,,,-1,102
178.58,176.2,176.2,0,178.58,178.58,1,6,20170927,285,44498010,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,330,44498011,,,-1,102
874.79,884.71,884.71,0,874.79,874.79,1,6,20170927,315,44498012,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,20170927,332,44498013,,,-1,102
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170927,314,44498014,,,-1,102
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,20170927,319,44498015,,,-1,102
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,6,20170927,351,44499001,,,-1,389
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,6,20170927,345,44499002,,,-1,389
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,20170927,349,44499003,,,-1,389
5.7,3.4,3.4,0,5.7,5.7,1,6,20170927,219,44499004,,,-1,389
419.46,413.15,413.15,0,419.46,419.46,1,4,20170928,328,44500001,,,-1,259
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,20170928,322,44500002,,,-1,259
838.92,826.29,413.15,0,838.92,419.46,2,4,20170928,326,44500003,,,-1,259
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,20170928,324,44500004,,,-1,259
10.37,11.41,5.71,0,10.37,5.19,2,4,20170928,223,44500005,,,-1,259
86.52,95.17,31.72,0,86.52,28.84,3,4,20170928,232,44500006,,,-1,259
419.46,413.15,413.15,0,419.46,419.46,1,1,20170928,324,44501001,,,-1,1
1258.38,1239.44,413.15,0,1258.38,419.46,3,1,20170928,338,44501002,,,-1,1
419.46,413.15,413.15,0,419.46,419.46,1,1,20170928,342,44501003,,,-1,1
419.46,413.15,413.15,0,419.46,419.46,1,1,20170928,326,44501004,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,20170928,318,44501005,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,20170928,330,44501006,,,-1,1
178.58,176.2,176.2,0,178.58,178.58,1,1,20170928,285,44501007,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,20170928,332,44501008,,,-1,1
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,1,20170928,310,44501009,,,-1,1
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,20170928,317,44501010,,,-1,1
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,1,20170928,314,44501011,,,-1,1
183.94,181.49,181.49,0,183.94,183.94,1,1,20170928,272,44501012,,,-1,1
551.81,544.46,181.49,0,551.81,183.94,3,1,20170928,262,44501013,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,20170928,316,44501014,,,-1,1
1258.38,1239.44,413.15,0,1258.38,419.46,3,1,20170928,320,44501015,,,-1,1
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,20170928,315,44501016,,,-1,1
367.88,362.97,181.49,0,367.88,183.94,2,1,20170928,264,44501017,,,-1,1
1677.84,1652.59,413.15,0,1677.84,419.46,4,1,20170928,322,44501018,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,20170928,336,44501019,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,20170928,319,44501020,,,-1,1
3499.18,3538.83,884.71,0,3499.18,874.79,4,2,20170928,317,44502001,,,-1,36
178.58,176.2,176.2,0,178.58,178.58,1,2,20170928,253,44502002,,,-1,36
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,20170928,315,44502003,,,-1,36
357.16,352.4,176.2,0,357.16,178.58,2,2,20170928,285,44502004,,,-1,36
183.94,181.49,181.49,0,183.94,183.94,1,2,20170928,264,44502005,,,-1,36
2516.75,2478.88,413.15,0,2516.75,419.46,6,2,20170928,342,44502006,,,-1,36
183.94,181.49,181.49,0,183.94,183.94,1,2,20170928,272,44502007,,,-1,36
419.46,413.15,413.15,0,419.46,419.46,1,2,20170928,334,44502008,,,-1,36
713.8,704.28,352.14,0,713.8,356.9,2,2,20170928,275,44502009,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170928,338,44502010,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170928,326,44502011,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170928,322,44502012,,,-1,36
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,20170928,310,44502013,,,-1,36
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,20170928,314,44502014,,,-1,36
419.46,413.15,413.15,0,419.46,419.46,1,3,20170928,322,44503001,,,-1,198
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,20170928,319,44503002,,,-1,198
20.75,22.82,5.71,0,20.75,5.19,4,3,20170928,223,44503003,,,-1,198
838.92,826.29,413.15,0,838.92,419.46,2,3,20170928,342,44503004,,,-1,198
15.56,17.12,5.71,0,15.56,5.19,3,6,20170928,223,44504001,,,-1,533
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,20170928,340,44504002,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,20170928,315,44504003,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,20170928,326,44504004,,,-1,533
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170928,310,44504005,,,-1,533
367.88,362.97,181.49,0,367.88,183.94,2,6,20170928,264,44504006,,,-1,533
419.46,413.15,413.15,0,419.46,419.46,1,6,20170929,320,44504007,,,-1,533
356.9,352.14,352.14,0,356.9,356.9,1,6,20170929,275,44504008,,,-1,533
183.94,181.49,181.49,0,183.94,183.94,1,6,20170929,262,44504009,,,-1,533
551.81,544.46,181.49,0,551.81,183.94,3,6,20170929,270,44504010,,,-1,533
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170929,311,44504011,,,-1,533
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,20170929,324,44504012,,,-1,533
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,20170929,334,44504013,,,-1,533
419.46,413.15,413.15,0,419.46,419.46,1,6,20170929,328,44504014,,,-1,533
60.56,36.08,12.03,0,60.56,20.19,3,6,20170929,215,44504015,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,20170929,319,44504016,,,-1,533
144.2,158.62,31.72,0,144.2,28.84,5,6,20170929,232,44504017,,,-1,533
178.58,176.2,176.2,0,178.58,178.58,1,6,20170929,285,44504018,,,-1,533
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170929,318,44504019,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,20170929,332,44504020,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,20170929,322,44504021,,,-1,533
80.75,48.11,12.03,0,80.75,20.19,4,6,20170929,212,44504022,,,-1,533
28.84,31.72,31.72,0,28.84,28.84,1,6,20170929,235,44504023,,,-1,533
20.19,12.03,12.03,0,20.19,20.19,1,6,20170929,220,44504024,,,-1,533
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170929,316,44504025,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,20170929,317,44504026,,,-1,533
28.84,31.72,31.72,0,28.84,28.84,1,6,20170929,229,44504027,,,-1,533
818.7,706.81,706.81,0,818.7,818.7,1,4,20170929,292,44505001,,,-1,384
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,4,20170929,347,44505002,,,-1,384
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,4,20170929,346,44505003,,,-1,384
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,20170929,351,44505004,,,-1,384
809.76,699.09,699.09,0,809.76,809.76,1,4,20170929,300,44505005,,,-1,384
722.59,623.84,623.84,0,722.59,722.59,1,4,20170929,293,44505006,,,-1,384
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,4,20170929,344,44505007,,,-1,384
17.1,10.19,3.4,0,17.1,5.7,3,4,20170929,218,44505008,,,-1,384
2516.75,2478.88,413.15,0,2516.75,419.46,6,5,20170929,332,44506001,,,-1,584
60.56,36.08,12.03,0,60.56,20.19,3,5,20170929,212,44506002,,,-1,584
551.81,544.46,181.49,0,551.81,183.94,3,5,20170929,264,44506003,,,-1,584
1427.59,1408.56,352.14,0,1427.59,356.9,4,5,20170929,276,44506004,,,-1,584
838.92,826.29,413.15,0,838.92,419.46,2,5,20170929,328,44506005,,,-1,584
419.46,413.15,413.15,0,419.46,419.46,1,5,20170929,336,44506006,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170929,338,44506007,,,-1,584
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,5,20170929,314,44506008,,,-1,584
20.19,12.03,12.03,0,20.19,20.19,1,5,20170929,215,44506009,,,-1,584
3499.18,3538.83,884.71,0,3499.18,874.79,4,5,20170929,315,44506010,,,-1,584
2097.29,2065.73,413.15,0,2097.29,419.46,5,5,20170929,342,44506011,,,-1,584
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170929,317,44506012,,,-1,584
86.52,95.17,31.72,0,86.52,28.84,3,5,20170929,235,44506013,,,-1,584
115.36,126.9,31.72,0,115.36,28.84,4,5,20170929,229,44506014,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170929,326,44506015,,,-1,584
230.72,253.8,31.72,0,230.72,28.84,8,5,20170929,232,44506016,,,-1,584
838.92,826.29,413.15,0,838.92,419.46,2,5,20170929,334,44506017,,,-1,584
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170929,316,44506018,,,-1,584
178.58,176.2,176.2,0,178.58,178.58,1,5,20170929,285,44506019,,,-1,584
178.58,176.2,176.2,0,178.58,178.58,1,5,20170929,253,44506020,,,-1,584
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,20170929,310,44506021,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170929,324,44506022,,,-1,584
2624.38,2654.12,884.71,0,2624.38,874.79,3,5,20170929,319,44506023,,,-1,584
3355.67,3305.17,413.15,0,3355.67,419.46,8,5,20170929,322,44506024,,,-1,584
25.93,28.53,5.71,0,25.93,5.19,5,5,20170929,223,44506025,,,-1,584
183.94,181.49,181.49,0,183.94,183.94,1,5,20171101,272,44506026,,,-1,584
551.81,544.46,181.49,0,551.81,183.94,3,5,20171101,270,44506027,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20171101,330,44506028,,,-1,584
161.49,96.22,12.03,0,161.49,20.19,8,5,20171101,220,44506029,,,-1,584
713.8,704.28,352.14,0,713.8,356.9,2,5,20171101,275,44506030,,,-1,584
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,20171101,349,44507001,,,-1,99
2167.78,1871.52,623.84,0,2167.78,722.59,3,5,20171101,307,44507002,,,-1,99
722.59,623.84,623.84,0,722.59,722.59,1,5,20171101,293,44507003,,,-1,99
818.7,706.81,706.81,0,818.7,818.7,1,5,20171102,292,44507004,,,-1,99
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,20171102,348,44507005,,,-1,99
714.7,617.03,617.03,0,714.7,714.7,1,5,20171102,296,44507006,,,-1,99
